side,cluster,cluster_name,OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,OID_,GEOID10_1,STATEFP1_1,COUNTYFP_1,TRACTCE1_1,POP2010,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,OTHER,MULT_RACE,HISPANIC,MALES,FEMALES,AGE_UNDER5,AGE_5_17,AGE_18_21,AGE_22_29,AGE_30_39,AGE_40_49,AGE_50_64,AGE_65_UP,MED_AGE,MED_AGE_M,MED_AGE_F,POP_HH,POP_GQ_INS,POP_GQ_NON,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,GEOJOIN,TractOK,Geoid,Shape_Length,Shape_Area
South/Southwest,4,SW Chicago,65,17,31,600700,17031600700,6007,Census Tract 6007,G5020,S,465210,0,41.8406926,-87.6606293,546,17031600700,17,31,600700,2545,1089,102,17,937,1,322,77,719,1322,1223,158,378,132,331,407,352,500,287,36.9,35.5,38.3,2545,0,0,1008,2.52,189,147,185,200,27,71,585,3.32,1128,120,405,603,17031600700,600700,17031600700,10870.1158,5007593.182
South/Southwest,4,SW Chicago,66,17,31,600900,17031600900,6009,Census Tract 6009,G5020,S,383218,0,41.8365101,-87.6531588,547,17031600900,17,31,600900,3699,1706,257,34,945,0,664,93,1249,1853,1846,235,582,194,676,556,472,668,316,32.6,32.4,32.8,3688,0,11,1439,2.56,254,180,203,322,32,116,843,3.32,1690,251,462,977,17031600900,600900,17031600900,10098.08164,4125039.131
South/Southwest,4,SW Chicago,67,17,31,610300,17031610300,6103,Census Tract 6103,G5020,S,2383592,0,41.8161777,-87.6751021,548,17031610300,17,31,610300,5658,2214,286,82,96,0,2774,206,4960,2955,2703,613,1414,352,825,936,652,634,232,26.7,27.2,26,5658,0,0,1581,3.58,159,92,508,239,120,175,1222,3.99,1902,321,488,1093,17031610300,610300,17031610300,20902.10351,25657237.57
South/Southwest,4,SW Chicago,68,17,31,610400,17031610400,6104,Census Tract 6104,G5020,S,163180,0,41.8103984,-87.6674491,549,17031610400,17,31,610400,2213,941,65,27,4,1,1107,68,2109,1148,1065,243,562,127,274,407,247,250,103,27.3,28.9,25,2213,0,0,614,3.6,60,39,187,70,37,88,468,4.06,733,119,128,486,17031610400,610400,17031610400,5295.284043,1756506.002
South/Southwest,4,SW Chicago,69,17,31,611100,17031611100,6111,Census Tract 6111,G5020,S,326779,0,41.8050589,-87.6575817,552,17031611100,17,31,611100,2922,907,553,56,10,0,1289,107,2227,1508,1414,322,697,211,401,452,357,328,154,26.6,26.4,26.7,2922,0,0,779,3.75,73,63,236,95,51,114,598,4.27,994,215,256,523,17031611100,611100,17031611100,7962.026101,3517528.878
South/Southwest,4,SW Chicago,70,17,31,611200,17031611200,6112,Census Tract 6112,G5020,S,327038,0,41.8049939,-87.6624414,553,17031611200,17,31,611200,2824,919,702,16,25,0,1074,88,1997,1430,1394,322,768,177,361,455,305,318,118,25.4,26.2,24.7,2715,6,103,735,3.69,106,38,196,82,56,121,552,4.25,915,180,211,524,17031611200,611200,17031611200,7963.569049,3520305.274
South/Southwest,4,SW Chicago,71,17,31,611300,17031611300,6113,Census Tract 6113,G5020,S,327029,0,41.8049362,-87.6673039,554,17031611300,17,31,611300,3556,1390,499,25,7,0,1528,107,2943,1852,1704,404,928,281,446,522,445,372,158,25,24.8,25.1,3531,0,25,891,3.96,77,39,307,114,62,128,721,4.31,1130,239,286,605,17031611300,611300,17031611300,7961.053945,3520203.438
South/Southwest,4,SW Chicago,72,17,31,611400,17031611400,6114,Census Tract 6114,G5020,S,326297,0,41.80489,-87.6721636,555,17031611400,17,31,611400,4105,1612,326,8,9,0,2013,137,3670,2173,1932,424,1162,262,534,662,483,443,135,25.2,24.9,25.4,4096,0,9,1060,3.86,88,54,392,146,71,140,869,4.21,1201,141,298,762,17031611400,611400,17031611400,7958.099884,3512314.921
South/Southwest,4,SW Chicago,73,17,31,813400,17031813400,8134,Census Tract 8134,G5020,S,1110013,0,41.8609814,-87.7666419,945,17031813400,17,31,813400,7551,3769,332,58,39,16,3118,219,6533,3836,3715,708,1833,575,950,1194,986,916,389,27.5,27.2,27.7,7551,0,0,1876,4.03,119,108,658,357,110,210,1578,4.31,2087,211,1020,856,17031813400,813400,17031813400,15312.40517,11948075.15
South/Southwest,4,SW Chicago,74,17,31,813500,17031813500,8135,Census Tract 8135,G5020,S,824010,0,41.8581575,-87.7757685,946,17031813500,17,31,813500,6994,3294,441,64,84,1,2874,236,5744,3565,3429,677,1593,420,948,1152,840,917,447,28.7,28.5,28.9,6990,0,4,1880,3.72,206,165,600,341,84,182,1424,4.27,2068,188,972,908,17031813500,813500,17031813500,13968.40214,8869585.213
South/Southwest,4,SW Chicago,75,17,31,813600,17031813600,8136,Census Tract 8136,G5020,S,701622,0,41.8540567,-87.7648557,947,17031813600,17,31,813600,5334,2853,107,55,42,2,2079,196,4841,2737,2597,514,1367,373,695,845,717,558,265,26.5,26.1,27.2,5334,0,0,1327,4.02,89,75,504,198,84,150,1109,4.31,1453,126,630,697,17031813600,813600,17031813600,12711.08921,7552252.678
South/Southwest,4,SW Chicago,76,17,31,813900,17031813900,8139,Census Tract 8139,G5020,S,687079,0,41.8465014,-87.7684914,952,17031813900,17,31,813900,6329,3206,200,56,54,0,2586,227,5448,3233,3096,591,1566,464,828,996,783,801,300,27.1,26.8,27.6,6329,0,0,1590,3.98,104,114,584,258,102,156,1307,4.31,1725,135,829,761,17031813900,813900,17031813900,12696.23275,7395603.346
South/Southwest,4,SW Chicago,77,17,31,814100,17031814100,8141,Census Tract 8141,G5020,S,1300117,0,41.8422803,-87.7630429,954,17031814100,17,31,814100,4544,2585,128,46,51,0,1564,170,4030,2330,2214,484,1120,308,591,723,574,520,224,26.6,26.6,26.5,4544,0,0,1209,3.76,108,70,426,195,78,135,983,4.13,1357,148,458,751,17031814100,814100,17031814100,20443.15834,13994374.39
South/Southwest,4,SW Chicago,78,17,31,611500,17031611500,6115,Census Tract 6115,G5020,S,488118,0,41.8054483,-87.6786552,556,17031611500,17,31,611500,3567,1309,401,18,20,4,1733,82,3002,1815,1752,340,859,228,422,536,429,377,376,28.8,28.3,29.4,3404,163,0,984,3.46,101,133,316,132,57,98,702,4.17,1125,141,355,629,17031611500,611500,17031611500,10875.43449,5254192.447
South/Southwest,4,SW Chicago,79,17,31,611600,17031611600,6116,Census Tract 6116,G5020,S,315136,0,41.7975955,-87.6767427,557,17031611600,17,31,611600,1609,152,1063,8,6,2,331,47,516,813,796,140,411,115,184,216,211,243,89,28.1,26.9,29.5,1579,0,30,431,3.66,28,30,68,70,19,78,351,3.94,585,154,207,224,17031611600,611600,17031611600,7870.310246,3392158.237
South/Southwest,4,SW Chicago,80,17,31,611700,17031611700,6117,Census Tract 6117,G5020,S,328311,0,41.7975991,-87.6719762,558,17031611700,17,31,611700,1990,226,1293,25,3,0,406,37,698,1002,988,177,547,165,224,272,218,276,111,26.1,24.3,27.8,1990,0,0,533,3.73,41,35,86,65,33,115,426,4.13,759,226,204,329,17031611700,611700,17031611700,7981.754991,3533994.504
South/Southwest,4,SW Chicago,81,17,31,611800,17031611800,6118,Census Tract 6118,G5020,S,327809,0,41.7976477,-87.6671138,559,17031611800,17,31,611800,2139,186,1630,16,5,0,282,20,497,1021,1118,200,546,177,241,284,236,346,109,26.9,25.3,28,2139,0,0,605,3.54,61,64,72,73,20,144,449,4.12,874,269,208,397,17031611800,611800,17031611800,7975.273675,3528554.101
South/Southwest,4,SW Chicago,82,17,31,620100,17031620100,6201,Census Tract 6201,G5020,S,837584,0,41.7980175,-87.7180257,563,17031620100,17,31,620100,4289,2212,96,37,98,2,1748,96,3568,2107,2182,366,958,264,538,694,575,580,314,30.3,30.2,30.3,4289,0,0,1120,3.83,58,108,426,270,45,63,928,4.21,1180,60,932,188,17031620100,620100,17031620100,13253.96524,9015731.789
South/Southwest,4,SW Chicago,83,17,31,814200,17031814200,8142,Census Tract 8142,G5020,S,2449426,0,41.8356479,-87.745615,955,17031814200,17,31,814200,7375,3486,182,72,25,0,3350,260,6611,3833,3542,764,1757,510,1031,1206,931,824,352,27.2,27.1,27.2,7367,0,8,1939,3.8,189,98,653,323,111,256,1574,4.16,2203,264,811,1128,17031814200,814200,17031814200,25253.36048,26365507.82
South/Southwest,4,SW Chicago,84,17,31,814300,17031814300,8143,Census Tract 8143,G5020,S,907133,0,41.8342002,-87.7582502,956,17031814300,17,31,814300,4884,2707,96,66,19,0,1844,152,4329,2452,2432,443,1260,271,632,806,549,580,343,27.7,27.4,28,4884,0,0,1300,3.76,123,151,501,190,46,116,996,4.37,1397,97,673,627,17031814300,814300,17031814300,12921.67283,9764314.627
South/Southwest,4,SW Chicago,85,17,31,300500,17031300500,3005,Census Tract 3005,G5020,S,271030,0,41.8474251,-87.7219393,365,17031300500,17,31,300500,3257,1203,358,35,10,0,1559,92,2815,1794,1463,352,652,224,559,561,395,355,159,27.6,28.2,26.7,3257,0,0,860,3.79,64,39,260,140,58,80,685,4.02,1003,143,243,617,17031300500,300500,17031300500,7815.282509,2917391.928
South/Southwest,4,SW Chicago,86,17,31,300600,17031300600,3006,Census Tract 3006,G5020,S,328182,0,41.8479904,-87.7173343,366,17031300600,17,31,300600,3212,1215,612,49,14,0,1207,115,2485,1661,1551,311,731,214,417,460,440,406,233,28.7,28.5,29,3113,99,0,831,3.75,64,43,219,150,48,121,674,4.03,953,122,320,511,17031300600,300600,17031300600,7969.555914,3532545.391
South/Southwest,4,SW Chicago,87,17,31,300700,17031300700,3007,Census Tract 3007,G5020,S,329127,0,41.848072,-87.7124504,367,17031300700,17,31,300700,5194,1876,175,51,7,0,2804,281,4930,2694,2500,612,1267,354,755,812,610,554,230,25.9,26,25.8,5194,0,0,1311,3.96,77,54,420,217,105,186,1096,4.17,1543,232,343,968,17031300700,300700,17031300700,8050.204109,3542731.256
South/Southwest,4,SW Chicago,88,17,31,291600,17031291600,2916,Census Tract 2916,G5020,S,220340,0,41.8576415,-87.6922159,361,17031291600,17,31,291600,1055,327,262,12,21,0,393,40,737,539,516,100,239,53,151,195,114,150,53,29.3,29,29.6,1055,0,0,325,3.25,41,29,62,55,15,49,225,3.87,385,60,93,232,17031291600,291600,17031291600,6473.987542,2371760.867
South/Southwest,4,SW Chicago,89,17,31,620400,17031620400,6204,Census Tract 6204,G5020,S,656281,0,41.7896382,-87.7181682,566,17031620400,17,31,620400,5198,3019,64,61,45,0,1871,138,4580,2620,2578,451,1293,341,641,840,627,665,340,28.3,27.2,29.7,5197,0,1,1236,4.2,62,89,506,259,33,110,1053,4.5,1318,82,930,306,17031620400,620400,17031620400,10646.29711,7064241.818
South/Southwest,4,SW Chicago,90,17,31,630100,17031630100,6301,Census Tract 6301,G5020,S,508072,0,41.7992713,-87.6816688,567,17031630100,17,31,630100,1156,386,266,3,2,0,477,22,852,605,551,100,313,100,122,174,158,128,61,25.7,24.9,27.3,1156,0,0,315,3.67,27,29,94,43,19,45,243,4.15,361,46,122,193,17031630100,630100,17031630100,10898.79167,5468913.947
South/Southwest,4,SW Chicago,91,17,31,630200,17031630200,6302,Census Tract 6302,G5020,S,634190,0,41.8027454,-87.6940453,568,17031630200,17,31,630200,1931,863,37,4,28,0,892,107,1715,994,937,175,489,131,275,308,234,236,83,27.3,27.6,26.9,1931,0,0,513,3.76,48,30,190,82,24,44,403,4.19,597,84,235,278,17031630200,630200,17031630200,13189.48704,6826468.098
South/Southwest,4,SW Chicago,92,17,31,630300,17031630300,6303,Census Tract 6303,G5020,S,985491,0,41.798862,-87.7086378,569,17031630300,17,31,630300,5521,2347,85,38,28,16,2846,161,5182,2850,2671,571,1511,333,704,953,669,521,259,26.2,26,26.4,5521,0,0,1264,4.37,76,56,525,226,63,144,1095,4.56,1377,113,666,598,17031630300,630300,17031630300,13232.83175,10607847.74
South/Southwest,4,SW Chicago,93,17,31,630400,17031630400,6304,Census Tract 6304,G5020,S,658247,0,41.7972545,-87.6987811,570,17031630400,17,31,630400,7083,3347,54,57,11,2,3480,132,6635,3652,3431,739,1786,505,923,1172,852,792,314,26.5,26.6,26.4,7083,0,0,1645,4.31,107,81,692,290,87,162,1400,4.57,1807,162,867,778,17031630400,630400,17031630400,10648.1576,7085427.987
South/Southwest,4,SW Chicago,94,17,31,630500,17031630500,6305,Census Tract 6305,G5020,S,657743,0,41.7974274,-87.6890165,571,17031630500,17,31,630500,6364,3100,168,54,22,0,2788,232,5896,3273,3091,631,1665,471,760,1004,838,677,318,26.2,26.5,25.9,6354,0,10,1473,4.31,79,59,603,254,70,167,1280,4.49,1645,172,743,730,17031630500,630500,17031630500,10637.0404,7079998.542
South/Southwest,4,SW Chicago,95,17,31,630800,17031630800,6308,Census Tract 6308,G5020,S,655815,0,41.7899652,-87.6985725,572,17031630800,17,31,630800,7107,3246,488,57,24,0,3071,221,6337,3623,3484,759,1717,519,983,1138,838,807,346,26.3,26.5,26,7107,0,0,1637,4.34,131,100,621,299,80,169,1345,4.69,1745,108,915,722,17031630800,630800,17031630800,10625.32859,7059211.101
South/Southwest,4,SW Chicago,96,17,31,630900,17031630900,6309,Census Tract 6309,G5020,S,659761,0,41.7898114,-87.7083655,573,17031630900,17,31,630900,5363,2554,150,50,24,0,2399,186,4875,2735,2628,561,1326,356,707,847,654,606,306,27,26.9,27.2,5353,0,10,1262,4.24,115,112,513,205,53,95,989,4.73,1343,81,743,519,17031630900,630900,17031630900,10649.87862,7101663.098
South/Southwest,4,SW Chicago,97,17,31,815000,17031815000,8150,Census Tract 8150,G5020,S,537626,0,41.8562543,-87.7830143,963,17031815000,17,31,815000,4131,2066,387,16,113,1,1381,167,2888,2046,2085,367,897,263,525,619,567,546,347,30.2,29.6,31.1,4131,0,0,1262,3.27,146,112,346,240,50,130,945,3.79,1426,164,646,616,17031815000,815000,17031815000,14709.39935,5786895.488
West,5,W. Chicago,1,17,31,838000,17031838000,8380,Census Tract 8380,G5020,S,537835,0,41.8773642,-87.6806502,1265,17031838000,17,31,838000,2561,454,1830,12,110,3,79,73,199,1148,1413,173,387,138,337,436,295,411,384,34.7,33.1,36.8,2561,0,0,1266,2.02,275,364,73,105,19,152,511,3.15,1399,133,340,926,17031838000,838000,17031838000,10636.53222,5789336.52
West,5,W. Chicago,2,17,31,838700,17031838700,8387,Census Tract 8387,G5020,S,658084,0,41.8625775,-87.7201851,1270,17031838700,17,31,838700,4484,54,4350,13,5,0,21,41,84,1982,2502,411,1160,327,561,562,488,610,365,26.9,23.1,29.4,4483,0,1,1429,3.14,146,187,107,105,52,413,1046,3.67,1918,489,273,1156,17031838700,838700,17031838700,10641.19494,7083636.274
West,5,W. Chicago,3,17,31,841500,17031841500,8415,Census Tract 8415,G5020,S,432306,0,41.8616224,-87.7079132,1292,17031841500,17,31,841500,2962,50,2814,28,2,0,31,37,81,1312,1650,320,846,245,325,351,309,375,191,23.4,20.7,26.5,2894,0,68,895,3.23,119,104,70,74,19,289,638,3.92,1230,335,177,718,17031841500,841500,17031841500,10655.30775,4653364.591
West,5,W. Chicago,4,17,31,838600,17031838600,8386,Census Tract 8386,G5020,S,246252,0,41.8678233,-87.7008236,1269,17031838600,17,31,838600,1598,74,1481,2,4,0,18,19,66,821,777,145,350,118,214,212,191,201,167,28.8,26.4,31.3,1394,204,0,506,2.75,58,128,27,35,11,148,308,3.65,647,141,64,442,17031838600,838600,17031838600,7309.316451,2650677.946
West,5,W. Chicago,5,17,31,837300,17031837300,8373,Census Tract 8373,G5020,S,368497,0,41.8716191,-87.7055524,1262,17031837300,17,31,837300,2483,150,2255,2,22,0,35,19,116,1255,1228,164,530,183,345,387,329,378,167,30.5,29.9,31.2,2160,323,0,703,3.07,65,92,50,77,19,172,513,3.61,894,191,260,443,17031837300,837300,17031837300,8636.951007,3966542.612
West,5,W. Chicago,6,17,31,837800,17031837800,8378,Census Tract 8378,G5020,S,1005499,0,41.8847501,-87.6841274,1264,17031837800,17,31,837800,2796,402,2132,4,102,3,77,76,207,1484,1312,200,557,178,472,532,405,340,112,29.9,29.3,30.6,2476,232,88,973,2.54,177,120,77,75,23,198,573,3.27,1175,202,228,745,17031837800,837800,17031837800,13490.46089,10823307.73
West,5,W. Chicago,7,17,31,837400,17031837400,8374,Census Tract 8374,G5020,S,591449,0,41.8759745,-87.6938013,1263,17031837400,17,31,837400,2279,186,1965,4,23,0,78,23,170,1109,1170,181,525,124,254,334,293,413,155,31.5,30.7,32.1,2105,0,174,709,2.97,91,96,69,74,16,155,476,3.67,848,139,197,512,17031837400,837400,17031837400,12558.00542,6366413.354
West,5,W. Chicago,8,17,31,836900,17031836900,8369,Census Tract 8369,G5020,S,164712,0,41.8818831,-87.7061362,1259,17031836900,17,31,836900,1442,109,1240,1,10,0,45,37,99,623,819,123,355,92,189,248,179,176,80,28.7,26.2,29.9,1442,0,0,494,2.92,42,73,41,46,13,130,339,3.49,599,105,138,356,17031836900,836900,17031836900,6668.80202,1772998.259
West,5,W. Chicago,9,17,31,837100,17031837100,8371,Census Tract 8371,G5020,S,745299,0,41.8856737,-87.698721,1261,17031837100,17,31,837100,1819,188,1531,6,12,0,42,40,138,861,958,135,316,140,197,237,200,318,276,34.7,32.4,36.7,1755,0,64,719,2.44,141,165,62,74,15,77,366,3.53,948,229,214,505,17031837100,837100,17031837100,14042.92625,8022435.39
West,5,W. Chicago,10,17,31,837000,17031837000,8370,Census Tract 8370,G5020,S,412543,0,41.8783233,-87.6986739,1260,17031837000,17,31,837000,2085,99,1908,7,6,0,34,31,78,878,1207,175,451,149,246,326,263,324,151,30.7,26.9,33.1,2078,0,7,784,2.65,76,191,49,81,19,176,479,3.48,944,160,175,609,17031837000,837000,17031837000,9312.948039,4440660.069
West,5,W. Chicago,11,17,31,831400,17031831400,8314,Census Tract 8314,G5020,S,2104290,0,41.8691188,-87.7560884,1215,17031831400,17,31,831400,2964,501,1987,21,115,1,289,50,572,1421,1543,195,528,180,299,429,441,566,326,36.6,36.5,36.7,2752,194,18,1020,2.7,164,148,126,153,35,144,643,3.44,1143,123,367,653,17031831400,831400,17031831400,23969.94367,22650388.33
West,5,W. Chicago,12,17,31,831300,17031831300,8313,Census Tract 8313,G5020,S,576175,0,41.9077661,-87.7442596,1214,17031831300,17,31,831300,1280,215,666,17,18,0,348,16,558,621,659,118,265,91,146,196,171,202,91,30.9,30.9,31,1279,0,1,366,3.49,29,30,51,70,12,55,288,3.87,396,30,180,186,17031831300,831300,17031831300,12471.26699,6201903.951
West,5,W. Chicago,13,17,31,252101,17031252101,2521.01,Census Tract 2521.01,G5020,S,825523,24575,41.8738791,-87.7698569,329,17031252101,17,31,252101,1370,29,1306,0,4,0,5,26,20,620,750,73,247,86,135,166,197,252,214,38.7,34.6,43.1,1365,0,5,575,2.37,116,111,32,66,8,84,317,3.28,716,141,115,460,17031252101,252101,17031252101,12365.67012,9150372.941
West,5,W. Chicago,14,17,31,252102,17031252102,2521.02,Census Tract 2521.02,G5020,S,668487,0,41.8765923,-87.7598116,330,17031252102,17,31,252102,6438,29,6294,24,1,1,13,76,42,2807,3631,462,1369,457,709,739,828,1130,744,32.9,30.4,34.9,6438,0,0,2137,3.01,174,319,140,331,46,456,1562,3.54,2384,247,728,1409,17031252102,252102,17031252102,11038.26168,7195532.143
West,5,W. Chicago,15,17,31,252202,17031252202,2522.02,Census Tract 2522.02,G5020,S,637445,0,41.8767584,-87.7445832,332,17031252202,17,31,252202,4609,31,4509,1,6,0,26,36,61,2136,2473,358,985,322,502,573,550,784,535,31.7,29.2,34.3,4558,0,51,1585,2.88,170,242,94,197,52,365,1110,3.47,1902,317,432,1153,17031252202,252202,17031252202,10686.74163,6861454.014
West,5,W. Chicago,16,17,31,220901,17031220901,2209.01,Census Tract 2209.01,G5020,S,293288,0,41.9191816,-87.7212483,254,17031220901,17,31,220901,3498,1525,385,32,39,7,1340,170,2813,1690,1808,311,838,212,451,552,419,481,234,28.7,27.9,29.4,3498,0,0,1037,3.37,119,109,262,157,38,156,741,4.01,1156,119,315,722,17031220901,220901,17031220901,7792.755928,3156932.364
West,5,W. Chicago,17,17,31,200401,17031200401,2004.01,Census Tract 2004.01,G5020,S,402815,0,41.9198285,-87.7375419,236,17031200401,17,31,200401,3603,1578,202,29,19,0,1663,112,3219,1808,1795,363,793,258,503,586,455,425,220,28.3,28.1,28.6,3603,0,0,939,3.84,56,68,276,188,48,117,775,4.1,1048,109,386,553,17031200401,200401,17031200401,8457.708995,4335883.074
West,5,W. Chicago,18,17,31,200402,17031200402,2004.02,Census Tract 2004.02,G5020,S,386204,0,41.9196348,-87.7296789,237,17031200402,17,31,200402,4396,1542,203,30,26,2,2390,203,4058,2208,2188,391,981,293,633,705,571,584,238,28.5,28.7,28.1,4396,0,0,1183,3.72,94,66,314,242,73,157,960,3.97,1339,156,441,742,17031200402,200402,17031200402,9159.505358,4157100.097
West,5,W. Chicago,19,17,31,843400,17031843400,8434,Census Tract 8434,G5020,S,656156,0,41.8493272,-87.7320215,1310,17031843400,17,31,843400,1451,78,1311,9,0,1,38,14,130,699,752,89,268,111,166,200,158,257,202,34.7,31.9,38.6,1451,0,0,500,2.9,70,63,33,65,6,75,328,3.54,616,116,189,311,17031843400,843400,17031843400,12533.11261,7062849.121
West,5,W. Chicago,20,17,31,842900,17031842900,8429,Census Tract 8429,G5020,S,2208291,0,41.8631389,-87.6729379,1305,17031842900,17,31,842900,2341,343,1862,2,25,0,59,50,152,996,1345,165,402,157,311,384,194,328,400,32.5,30.5,34.6,2341,0,0,1118,2.09,218,355,34,91,31,158,491,3.18,1208,90,167,951,17031842900,842900,17031842900,23492.19195,23770271.28
West,5,W. Chicago,21,17,31,843100,17031843100,8431,Census Tract 8431,G5020,S,952596,60082,41.8602975,-87.7008925,1307,17031843100,17,31,843100,1892,111,1727,3,12,0,25,14,57,928,964,137,404,128,221,238,241,366,157,32.1,30.1,34.4,1718,171,3,576,2.98,62,75,37,58,35,121,413,3.52,734,158,141,435,17031843100,843100,17031843100,15733.19638,10900525.56
West,5,W. Chicago,22,17,31,843000,17031843000,8430,Census Tract 8430,G5020,S,1065159,0,41.8679352,-87.7227523,1306,17031843000,17,31,843000,2378,7,2329,4,1,0,19,18,43,1026,1352,185,533,179,264,264,280,381,292,30.8,26.1,34.2,2373,0,5,891,2.66,134,179,45,70,16,200,536,3.54,1148,257,150,741,17031843000,843000,17031843000,22615.08407,11465357.49
West,5,W. Chicago,23,17,31,842100,17031842100,8421,Census Tract 8421,G5020,S,2034641,0,41.8952785,-87.7336103,1298,17031842100,17,31,842100,6731,1239,4027,42,35,6,1180,202,2562,3240,3491,591,1369,431,892,931,775,1201,541,30.7,30,31.5,6717,14,0,1986,3.38,198,183,281,374,68,299,1487,3.87,2373,387,951,1035,17031842100,842100,17031842100,18878.26078,21900839.22
West,5,W. Chicago,24,17,31,836600,17031836600,8366,Census Tract 8366,G5020,S,634176,0,41.8986973,-87.7088059,1256,17031836600,17,31,836600,2997,946,1293,16,25,1,614,102,1475,1482,1515,254,604,195,408,469,366,467,234,30.6,30.3,31,2991,6,0,1002,2.99,151,118,129,132,29,155,633,3.76,1191,189,337,665,17031836600,836600,17031836600,13493.79674,6826302.43
West,5,W. Chicago,25,17,31,836800,17031836800,8368,Census Tract 8368,G5020,S,801878,14139,41.8850903,-87.7149666,1258,17031836800,17,31,836800,2661,119,2482,3,8,0,26,23,83,1247,1414,181,619,167,331,333,349,439,242,31.1,28.8,33.3,2634,0,27,1028,2.56,237,199,49,65,23,200,541,3.66,1262,234,183,845,17031836800,836800,17031836800,12445.01507,8783620.485
West,5,W. Chicago,26,17,31,836700,17031836700,8367,Census Tract 8367,G5020,S,1227837,0,41.8917041,-87.7021747,1257,17031836700,17,31,836700,2397,157,2043,10,5,1,123,58,258,1074,1323,213,580,174,280,274,302,376,198,28.9,24.1,31.8,2397,0,0,788,3.04,71,130,47,90,21,198,550,3.67,958,170,211,577,17031836700,836700,17031836700,15564.77939,13216510.13
West,5,W. Chicago,27,17,31,252201,17031252201,2522.01,Census Tract 2522.01,G5020,S,386790,0,41.8766958,-87.7521051,331,17031252201,17,31,252201,2953,71,2853,8,1,0,9,11,37,1327,1626,195,445,158,295,323,361,617,559,41.7,39.5,44.1,2607,346,0,970,2.69,108,159,62,145,11,169,657,3.26,1100,130,392,578,17031252201,252201,17031252201,8493.658644,4163367.536
West,5,W. Chicago,28,17,31,831200,17031831200,8312,Census Tract 8312,G5020,S,574942,0,41.9153189,-87.7322503,1213,17031831200,17,31,831200,5021,1933,265,20,26,2,2569,206,4593,2571,2450,463,1135,381,667,772,633,712,258,28.3,28.5,28.1,5012,0,9,1357,3.69,105,87,375,282,86,180,1110,3.99,1548,191,505,852,17031831200,831200,17031831200,12703.43174,6188713.925
West,5,W. Chicago,29,17,31,831600,17031831600,8316,Census Tract 8316,G5020,S,1488845,0,41.9256105,-87.7976148,1217,17031831600,17,31,831600,7270,4148,575,49,166,5,2053,274,4578,3616,3654,594,1376,350,822,1069,913,1262,884,34.4,32.6,36.2,7262,0,8,2411,3.01,317,422,506,527,63,188,1570,3.8,2659,248,1195,1216,17031831600,831600,17031831600,17079.69586,16025676.25
West,5,W. Chicago,30,17,31,841400,17031841400,8414,Census Tract 8414,G5020,S,238638,0,41.8533099,-87.7144107,1291,17031841400,17,31,841400,1559,53,1468,10,0,0,17,11,77,756,803,148,348,120,183,207,204,218,131,28.9,26.1,31.6,1530,0,29,490,3.12,56,65,42,54,11,121,345,3.77,611,121,128,362,17031841400,841400,17031841400,7801.101535,2568694.616
West,5,W. Chicago,31,17,31,841700,17031841700,8417,Census Tract 8417,G5020,S,266796,0,41.8531302,-87.7041818,1294,17031841700,17,31,841700,1442,248,837,10,3,0,299,45,546,736,706,86,254,81,118,167,137,247,352,41.9,45.3,37.6,1442,0,0,671,2.15,226,126,53,67,11,63,291,3.44,866,195,105,566,17031841700,841700,17031841700,9158.060167,2871814.912
West,5,W. Chicago,32,17,31,841600,17031841600,8416,Census Tract 8416,G5020,S,159367,0,41.8553771,-87.7076032,1293,17031841600,17,31,841600,1166,52,1070,2,8,0,12,22,63,567,599,96,273,77,123,152,146,204,95,30.7,27.8,33.2,971,0,195,287,3.38,23,26,22,32,6,77,223,3.78,388,101,65,222,17031841600,841600,17031841600,5374.324523,1715430.548
West,5,W. Chicago,33,17,31,816200,17031816200,8162,Census Tract 8162,G5020,S,1920180,0,41.9036187,-87.8408339,976,17031816200,17,31,816200,4192,2668,461,27,141,0,804,91,1685,1989,2203,279,641,184,469,503,458,777,881,40.3,38.5,43.3,4192,0,0,1639,2.56,191,352,310,452,33,74,1035,3.32,1724,85,1061,578,17031816200,816200,17031816200,21241.29818,20668387.83
West,5,W. Chicago,34,17,31,222800,17031222800,2228,Census Tract 2228,G5020,S,111384,0,41.9154349,-87.7150953,267,17031222800,17,31,222800,1074,415,141,15,4,0,446,53,829,515,559,91,260,69,162,184,140,124,44,28,27.4,29.2,1074,0,0,334,3.22,32,31,67,35,20,60,236,3.74,415,81,71,263,17031222800,222800,17031222800,4489.229392,1198947.357
West,5,W. Chicago,35,17,31,222900,17031222900,2229,Census Tract 2229,G5020,S,218387,0,41.9155644,-87.7200744,268,17031222900,17,31,222900,1244,504,101,15,15,0,528,81,1068,628,616,99,299,89,174,213,148,158,64,27.9,27.1,28.5,1244,0,0,349,3.56,44,28,83,51,17,47,250,4.17,413,64,143,206,17031222900,222900,17031222900,6455.952913,2350710.667
